134298875	134299566	692	114	0.145614472815011	0.349156949277884	-0.203542476462872	-867.202994990791
63309370	63309825	456	64	0.196242493673155	0.438249471515221	-0.242006977842066	-467.387266238766
22533946	22534344	399	42	0.074835970813796	0.241678057971851	-0.166842087158055	-401.127016504278
190172744	190173199	456	64	0.274568229706463	0.474962792381054	-0.200394562674591	-382.336657536679
75360328	75360554	227	45	0.124638692994966	0.290299915593009	-0.165661222598043	-316.217688991217
152090379	152090588	210	43	0.047602023748424	0.208987737960803	-0.161385714212379	-304.662431024946
136789097	136789407	311	46	0.549672747263946	0.318564902027382	0.231107845236564	294.953821684057
119255397	119255922	526	39	0.209078923034721	0.520616146335139	-0.311537223300418	-287.030936428374
136740776	136741735	960	44	0.43126136766852	0.70498159706238	-0.273720229393859	-271.509172195656
91405818	91406338	521	41	0.180960449016958	0.406682744927556	-0.225722295910598	-250.334997633041
170843530	170843903	374	37	0.64912800643795	0.872780345160686	-0.223652338722736	-242.019531028825
190661282	190661555	274	30	0.400687453671202	0.7558289630987	-0.355141509427498	-241.48588174952
34268512	34269103	592	40	0.38585468451458	0.647056032340856	-0.261201347826277	-237.25057225314
179918256	179918764	509	43	0.673253605998232	0.864076077839429	-0.190822471841197	-236.210564215334
40024840	40025170	331	46	0.736812404858317	0.531588590996926	0.205223813861391	230.838615198244
41244486	41244917	432	31	0.397425530211446	0.687106759539801	-0.289681229328355	-228.932838519769
184958294	184959223	930	40	0.435219762328608	0.714786433585735	-0.279566671257127	-228.21934477105
168676726	168677126	401	38	0.280981539723123	0.532477058680125	-0.251495518957002	-226.097994622449
37379824	37380302	479	41	0.593086369855329	0.783727061075968	-0.190640691220639	-221.313865814051
181923323	181923712	390	45	0.545211736457769	0.358741815634229	0.186469920823541	219.284805852709
